,상호명,지점명,시도명,시군구명,도로명주소
3226,스타벅스강릉안목항점,강릉안목항점,강원도,강릉시,강원도 강릉시 창해로14번길 40
5584,스타벅스,대명델피노리조트점,강원도,고성군,강원도 고성군 토성면 미시령옛길 1153
7827,스타벅스춘천후평DT점,춘천후평DT점,강원도,춘천시,강원도 춘천시 후석로 318
9325,스타벅스,춘천명동점,강원도,춘천시,강원도 춘천시 중앙로 55
10764,스타벅스설악워터피아점,설악워터피아점,강원도,속초시,강원도 속초시 미시령로2983번길 88
11622,스타벅스,원주터미널점,강원도,원주시,강원도 원주시 서원대로 178
16118,스타벅스,춘천온의점,강원도,춘천시,강원도 춘천시 방송길 104
18601,스타벅스,춘천구봉산R점,강원도,춘천시,강원도 춘천시 동면 순환대로 1154-63
20254,스타벅스,속초DT점,강원도,속초시,강원도 속초시 동해대로 4114
21255,스타벅스,원주반곡DT점,강원도,원주시,강원도 원주시 동부순환로 37
21659,스타벅스,강릉송정DT점,강원도,강릉시,강원도 강릉시 경강로 2400
23140,스타벅스,원주단구점,강원도,원주시,강원도 원주시 서원대로 402
30174,스타벅스,휘닉스파크점,강원도,평창군,강원도 평창군 봉평면 태기로 174
30244,스타벅스,,강원도,태백시,강원도 태백시 장성시장1길 6
30345,스타벅스,용평리조트점,강원도,평창군,강원도 평창군 대관령면 올림픽로 715
30366,스타벅스,,강원도,인제군,강원도 인제군 기린면 내린천로 4044
30406,스타벅스,,강원도,원주시,강원도 원주시 부론면 법천시장길 39
31595,스타벅스,원주무실점,강원도,원주시,강원도 원주시 능라동길 73
36348,스타벅스춘천석사DT점,춘천석사DT점,강원도,춘천시,강원도 춘천시 후석로 13
39373,스타벅스,,강원도,평창군,강원도 평창군 진부면 청송로 113
47528,스타벅스,춘천이마트점,강원도,춘천시,강원도 춘천시 경춘로 2341
51325,스타벅스,,강원도,원주시,강원도 원주시 혁신로 61
58984,스타벅스,춘천후평DT점,강원도,춘천시,강원도 춘천시 후석로 316
60488,스타벅스,강릉중앙로점,강원도,강릉시,강원도 강릉시 경강로 2096
62653,스타벅스,동해DT점,강원도,동해시,강원도 동해시 중앙로 219
64137,스타벅스,,강원도,인제군,강원도 인제군 기린면 기린로42번길 3-1
65827,스타벅스,오션월드2호점,강원도,홍천군,강원도 홍천군 서면 한치골길 262
66225,스타벅스,춘천석사DT점,강원도,춘천시,강원도 춘천시 후석로 13
66919,스타벅스커피원주혁신도시,,강원도,원주시,강원도 원주시 혁신로 55
68750,스타벅스,원주명륜DT점,강원도,원주시,강원도 원주시 남원로 588
86351,스타벅스,춘천퇴계DT점,강원도,춘천시,강원도 춘천시 안마산로 95
90073,스타벅스,설악쏘라노점,강원도,속초시,강원도 속초시 미시령로2983번길 111
93707,스타벅스,강대점,강원도,춘천시,강원도 춘천시 서부대성로 243-1
95163,스타벅스,,강원도,강릉시,강원도 강릉시 경강로 2194-1
95205,스타벅스,속초중앙로점,강원도,속초시,강원도 속초시 중앙로 123
96434,스타벅스,비발디파크점,강원도,홍천군,강원도 홍천군 서면 한치골길 264
97205,스타벅스,강릉강문해변점,강원도,강릉시,강원도 강릉시 창해로350번길 3
100558,스타벅스,,강원도,횡성군,강원도 횡성군 횡성읍 화성로 5
101616,스타벅스,,강원도,고성군,강원도 고성군 간성읍 간성로 36
102010,스타벅스,춘천퇴계DT점,강원도,춘천시,강원도 춘천시 상마을1길 24
5241,스타벅스,서현역점,경기도,성남시 분당구,경기도 성남시 분당구 서현로210번길 20
10864,스타벅스커피분당서울대병원4층,,경기도,성남시 분당구,경기도 성남시 분당구 구미로173번길 82
13699,스타벅스판교하이펙스,,경기도,성남시 분당구,경기도 성남시 분당구 판교역로 240
14980,스타벅스,용인기흥구청점,경기도,용인시 기흥구,경기도 용인시 기흥구 구갈로 71-18
15320,스타벅스,야탑점,경기도,성남시 분당구,경기도 성남시 분당구 성남대로926번길 6
20846,스타벅스,,경기도,화성시,경기도 화성시 정남면 발안로 1137
22784,스타벅스,수원인계점,경기도,수원시 팔달구,경기도 수원시 팔달구 권광로 199
23259,스타벅스,백석점,경기도,고양시 일산동구,경기도 고양시 일산동구 중앙로 1059
25306,스타벅스정자아데나점,정자아데나점,경기도,성남시 분당구,경기도 성남시 분당구 성남대로 275
25875,스타벅스김포이마트점,김포이마트점,경기도,김포시,경기도 김포시 김포한강7로 71
28508,스타벅스,수원트레이더스점,경기도,수원시,경기도 수원시 영통구 삼성로 2
28894,스타벅스,파주금촌역점,경기도,파주시,경기도 파주시 문화로 109
29807,스타벅스커피마장휴게소,,경기도,이천시,경기도 이천시 마장면 중부고속도로 82
32437,스타벅스,뉴코아야탑점,경기도,성남시 분당구,경기도 성남시 분당구 야탑로81번길 11
32927,스타벅스,착한빵,경기도,광명시,경기도 광명시 시청로 49
41163,스타벅스,동탄점,경기도,화성시,경기도 화성시 메타폴리스로 54
41642,스타벅스,현대중동점,경기도,부천시,경기도 부천시 길주로 180
42005,스타벅스,안산중앙역점,경기도,안산시,경기도 안산시 단원구 중앙대로 907
42610,스타벅스,수내로점,경기도,성남시 분당구,경기도 성남시 분당구 수내로46번길 12
43112,스타벅스,파주프리미엄점,경기도,파주시,경기도 파주시 탄현면 필승로 200
43126,스타벅스,대화역점,경기도,고양시 일산서구,경기도 고양시 일산서구 중앙로 1559
44216,스타벅스,수원경희대점,경기도,수원시 영통구,경기도 수원시 영통구 덕영대로 1695
44397,스타벅스,안산한양대점,경기도,안산시,경기도 안산시 상록구 성안길 82-3
46413,스타벅스,부천시청역점,경기도,부천시,경기도 부천시 길주로 181
48081,스타벅스광명사거리역점,광명사거리역점,경기도,광명시,경기도 광명시 광명로 907
48120,스타벅스,용인보정점,경기도,용인시 기흥구,경기도 용인시 기흥구 죽전로 20
48284,스타벅스,수원인계DT점,경기도,수원시 팔달구,경기도 수원시 팔달구 인계로94번길 3
49209,스타벅스,안산중앙점,경기도,안산시,경기도 안산시 단원구 고잔로 102
50024,스타벅스,안산한대앞역점,경기도,안산시 상록구,경기도 안산시 상록구 광덕1로 379
51313,스타벅스,산본동점,경기도,군포시,경기도 군포시 산본로 398
51336,스타벅스,부천신중동역점,경기도,부천시,경기도 부천시 길주로 281
51611,스타벅스,포천송우점,경기도,포천시,경기도 포천시 소흘읍 솔모루로 55
51830,스타벅스,마두역점,경기도,고양시 일산동구,경기도 고양시 일산동구 중앙로 1191
52115,스타벅스,평택송탄점,경기도,평택시,경기도 평택시 관광특구로 38
53755,스타벅스,안산트레이더스점,경기도,안산시,경기도 안산시 단원구 중앙대로 397
53950,스타벅스,의정부금오점,경기도,의정부시,경기도 의정부시 청사로48번길 7
54036,스타벅스,,경기도,고양시 덕양구,경기도 고양시 덕양구 벽제관로 32
54169,스타벅스야탑글라스점,,경기도,성남시 분당구,경기도 성남시 분당구 성남대로916번길 11
56765,스타벅스,일산백마점,경기도,고양시 일산동구,경기도 고양시 일산동구 일산로 237
57608,스타벅스부천역사,부천역사,경기도,부천시,경기도 부천시 부천로 1
58080,스타벅스,아주대점,경기도,수원시 팔달구,경기도 수원시 팔달구 월드컵로 205
58595,스타벅스,평내호평역점,경기도,남양주시,경기도 남양주시 늘을1로16번길 25
59476,스타벅스,의정부공원점,경기도,의정부시,경기도 의정부시 평화로 540
60125,스타벅스용인시청DT,,경기도,용인시 처인구,경기도 용인시 처인구 중부대로 1130
61295,스타벅스,하남신장점,경기도,하남시,경기도 하남시 신장로 130
62278,스타벅스용인동백DT점,용인동백DT점,경기도,용인시 기흥구,경기도 용인시 기흥구 어정로 102
64326,스타벅스,김포장기커낼점,경기도,김포시,경기도 김포시 김포한강2로 41
64524,스타벅스,용인마북DT점,경기도,용인시 기흥구,경기도 용인시 기흥구 용구대로 2330
66563,스타벅스동두천DT점,동두천DT점,경기도,동두천시,경기도 동두천시 평화로 2254
67103,스타벅스과천점,과천점,경기도,과천시,경기도 과천시 중앙로 129
68278,씨제이대한통운덕평스타벅스센터,,경기도,이천시,경기도 이천시 마장면 덕평로 816-38
68551,스타벅스,고양DT점,경기도,고양시 덕양구,경기도 고양시 덕양구 호국로 1775
70225,스타벅스,야탑역사거리점,경기도,성남시 분당구,경기도 성남시 분당구 야탑로 102
70535,스타벅스,AK평택역사점,경기도,평택시,경기도 평택시 평택로 51
72886,스타벅스이천터미널,,경기도,이천시,경기도 이천시 중리천로 84
74638,스타벅스,파주운정점,경기도,파주시,경기도 파주시 와석순환로 135
77188,스타벅스,시흥은계점,경기도,시흥시,경기도 시흥시 은계번영길 9
77889,스타벅스김포풍무점,김포풍무점,경기도,김포시,경기도 김포시 풍무로 45-1
81303,스타벅스동수원,,경기도,수원시 팔달구,경기도 수원시 팔달구 중부대로 161
82600,스타벅스커피용인처인구청,,경기도,용인시 처인구,경기도 용인시 처인구 금령로 60
83339,스타벅스,하남황산사거리점,경기도,하남시,경기도 하남시 조정대로 65
84901,스타벅스,이천하이닉스점,경기도,이천시,경기도 이천시 부발읍 경충대로 2100
86274,스타벅스경기광주점,경기광주점,경기도,광주시,경기도 광주시 광주대로 35
86412,스타벅스,의왕청계DT점,경기도,의왕시,경기도 의왕시 안양판교로 246
86833,스타벅스,광교갤러리아9F점,경기도,수원시 영통구,경기도 수원시 영통구 광교중앙로 124
86970,스타벅스,화성봉담DT점,경기도,화성시,경기도 화성시 효행로 217-2
87363,스타벅스,도농역점,경기도,남양주시,경기도 남양주시 미금로 239
87756,스타벅스,다산진건점,경기도,남양주시,경기도 남양주시 다산중앙로123번길 22-26
88014,스타벅스,판교알파돔타워점,경기도,성남시 분당구,경기도 성남시 분당구 판교역로 152
88216,스타벅스,화정점,경기도,고양시 덕양구,경기도 고양시 덕양구 화신로272번길 57
88412,스타벅스,스타필드안성R점,경기도,안성시,경기도 안성시 공도읍 서동대로 3980
88588,스타벅스,오산세교점,경기도,오산시,경기도 오산시 수청로 193
88657,스타벅스,풍무사거리DT점,경기도,김포시,경기도 김포시 풍무로 137
88795,스타벅스,양주고읍DT점,경기도,양주시,경기도 양주시 고덕로 351
89244,스타벅스아주대병원점,아주대병원점,경기도,수원시 영통구,경기도 수원시 영통구 월드컵로 164
90009,스타벅스,고양행신점,경기도,고양시 덕양구,경기도 고양시 덕양구 충장로 126
91288,스타벅스,화성반월DT점,경기도,화성시,경기도 화성시 효행로 1243-1
91685,스타벅스,호계지식산업센터점,경기도,안양시 동안구,경기도 안양시 동안구 엘에스로 122
91764,스타벅스,김포구래점,경기도,김포시,경기도 김포시 김포한강4로 487
91980,스타벅스,삼송역점,경기도,고양시 덕양구,경기도 고양시 덕양구 동송로 70
92259,스타벅스,더양평DTR점,경기도,양평군,경기도 양평군 양평읍 양근로 76
92275,스타벅스,신세계죽전점,경기도,용인시 수지구,경기도 용인시 수지구 포은대로 536
92656,스타벅스,원흥역점,경기도,고양시 덕양구,경기도 고양시 덕양구 원흥5로 25
92657,스타벅스,수원연무DT점,경기도,수원시 장안구,경기도 수원시 장안구 창룡대로 171
92662,스타벅스,평촌역DT점,경기도,안양시 동안구,경기도 안양시 동안구 시민대로 373
92663,스타벅스,배곧아브뉴프랑점,경기도,시흥시,경기도 시흥시 서울대학로278번길 26
93442,스타벅스,안양1번가점,경기도,안양시 만안구,경기도 안양시 만안구 안양로292번길 36
93583,스타벅스,소노캄고양점,경기도,고양시 일산동구,경기도 고양시 일산동구 태극로 18
95810,스타벅스,용인에버랜드R점,경기도,용인시 처인구,경기도 용인시 처인구 포곡읍 에버랜드로 199
96198,스타벅스,경기광주송정DT점,경기도,광주시,경기도 광주시 경안천로 118
96597,스타벅스의정부녹양DT점,의정부녹양DT점,경기도,의정부시,경기도 의정부시 비우로 119
97412,스타벅스,화성시청점,경기도,화성시,경기도 화성시 남양읍 시청로 113
97413,스타벅스,김포아이앤씨점,경기도,김포시,경기도 김포시 태장로 779
97414,스타벅스,안성공도DT점,경기도,안성시,경기도 안성시 공도읍 서동대로 4489
97470,스타벅스,화성봉담점,경기도,화성시,경기도 화성시 봉담읍 동화길 51
97828,스타벅스,동탄호수공원점,경기도,화성시,경기도 화성시 동탄대로 181
97997,스타벅스,평택안중DT점,경기도,평택시,경기도 평택시 안중읍 서동대로 1459
97998,스타벅스,안양역R점,경기도,안양시 만안구,경기도 안양시 만안구 만안로 230
98450,스타벅스,수원호매실점,경기도,수원시 권선구,경기도 수원시 권선구 서수원로577번길 305
99137,스타벅스,미사역효성점,경기도,하남시,경기도 하남시 아리수로 570
99529,스타벅스,수원경수인계DT점,경기도,수원시 팔달구,경기도 수원시 팔달구 경수대로 499
99530,스타벅스,시흥대야DT점,경기도,시흥시,경기도 시흥시 뱀내장터로 27
99532,스타벅스,풍무역DT점,경기도,김포시,경기도 김포시 김포대로 657
99533,스타벅스,스타필드부천점,경기도,부천시,경기도 부천시 옥길로 1
99596,스타벅스,용인김량장DT점,경기도,용인시 처인구,경기도 용인시 처인구 백옥대로 1174
99597,스타벅스,배곧신도시점,경기도,시흥시,경기도 시흥시 서울대학로278번길 43-13
100119,스타벅스,평택비전점,경기도,평택시,경기도 평택시 비전5로 20-24
100121,스타벅스,하남미사DT점,경기도,하남시,경기도 하남시 미사강변남로 35
100122,스타벅스,남한산성입구역점,경기도,성남시 중원구,경기도 성남시 중원구 산성대로426번길 2
100170,스타벅스,양주옥정타운점,경기도,양주시,경기도 양주시 회천남로 76
100932,스타벅스,경기광주쌍령DT점,경기도,광주시,경기도 광주시 경충대로 1445
101530,스타벅스,의정부이마트,경기도,의정부시,경기도 의정부시 민락로 210
102328,스타벅스,부천상동역점,경기도,부천시,경기도 부천시 길주로 105
102329,스타벅스,다산지금점,경기도,남양주시,경기도 남양주시 다산지금로 139
102780,스타벅스,양주송추DT점,경기도,양주시,경기도 양주시 장흥면 호국로 528
103264,스타벅스,철산역점,경기도,광명시,경기도 광명시 철산로 15
103850,스타벅스,판교유스페이스점,경기도,성남시 분당구,경기도 성남시 분당구 대왕판교로 670
104138,스타벅스,수원영통점,경기도,수원시 영통구,경기도 수원시 영통구 봉영로 1617
104323,스타벅스,하남덕풍점,경기도,하남시,경기도 하남시 덕풍동로 123
104461,스타벅스,지행역점,경기도,동두천시,경기도 동두천시 지행로 55
104807,스타벅스,광명역점,경기도,광명시,경기도 광명시 양지로 16
105289,스타벅스,남양주연평DT점,경기도,남양주시,경기도 남양주시 진접읍 해밀예당1로 27
105290,스타벅스,용인상하DT점,경기도,용인시 기흥구,경기도 용인시 기흥구 중부대로 771
106398,스타벅스,원당DT점,경기도,고양시 덕양구,경기도 고양시 덕양구 호국로 811
106490,스타벅스,미금역사거리점,경기도,성남시 분당구,경기도 성남시 분당구 성남대로 151
106848,스타벅스,,경기도,김포시,경기도 김포시 김포한강1로 68
106849,스타벅스커피분당서울대병원1층,,경기도,성남시 분당구,경기도 성남시 분당구 구미로173번길 82
107022,스타벅스,역곡역DT점,경기도,부천시,경기도 부천시 경인로 485
107728,스타벅스김포풍무DT,김포풍무DT,경기도,김포시,경기도 김포시 풍무로 45-1
110062,스타벅스,죽전이마트점,경기도,용인시 수지구,경기도 용인시 수지구 포은대로 552
110073,스타벅스,김포운양점,경기도,김포시,경기도 김포시 김포한강11로 288-32
110430,스타벅스,김포시청점,경기도,김포시,경기도 김포시 사우중로 35
110742,스타벅스,광명철산점,경기도,광명시,경기도 광명시 오리로 865
112764,스타벅스,수지동천점,경기도,용인시 수지구,경기도 용인시 수지구 손곡로 103
113983,스타벅스,서현미래에셋빌딩점,경기도,성남시 분당구,경기도 성남시 분당구 황새울로359번길 11
115863,스타벅스,분당서울대병원1층점,경기도,성남시 분당구,경기도 성남시 분당구 구미로173번길 82
117465,스타벅스,오리역점,경기도,성남시 분당구,경기도 성남시 분당구 성남대로 32
119809,스타벅스,죽전단국대점,경기도,용인시 수지구,경기도 용인시 수지구 죽전로168번길 18
119870,스타벅스,화성향남점,경기도,화성시,경기도 화성시 향남읍 발안로 111
124953,스타벅스,롯데백화점중동점,경기도,부천시,경기도 부천시 길주로 300
125848,스타벅스김포감정DT,,경기도,김포시,경기도 김포시 중봉로 27
127434,스타벅스,성남이마트점,경기도,성남시 수정구,경기도 성남시 수정구 수정로 201
131713,스타벅스,일산덕이DT점,경기도,고양시 일산서구,경기도 고양시 일산서구 탄중로 106
134550,스타벅스안양석수DT점,안양석수DT점,경기도,안양시 만안구,경기도 안양시 만안구 경수대로 1397
138208,스타벅스,분당이매점,경기도,성남시 분당구,경기도 성남시 분당구 이매로 15
139199,스타벅스남양주진접DT점,남양주진접DT점,경기도,남양주시,경기도 남양주시 진접읍 금강로 1477
144642,스타벅스,풍산이마트,경기도,고양시 일산동구,경기도 고양시 일산동구 무궁화로 237
145215,스타벅스,의정부회룡역DT점,경기도,의정부시,경기도 의정부시 평화로 341
148204,스타벅스,수지성복DT점,경기도,용인시 수지구,경기도 용인시 수지구 성복2로 55
150253,스타벅스과천이마트,,경기도,과천시,경기도 과천시 별양상가3로 11
150338,스타벅스리버사이드팔당DT점,리버사이드팔당DT점,경기도,남양주시,경기도 남양주시 와부읍 경강로 772
151362,스타벅스,여주첼시점,경기도,여주시,경기도 여주시 명품로 360
152782,스타벅스,마장휴게소하남방면,경기도,이천시,경기도 이천시 마장면 중부고속도로 82
155208,스타벅스,고잔이마트점,경기도,안산시 단원구,경기도 안산시 단원구 원포공원1로 46
157969,스타벅스철산로데오점,철산로데오점,경기도,광명시,경기도 광명시 디지털로 17
158698,스타벅스,정자동점,경기도,성남시 분당구,경기도 성남시 분당구 정자로 82
161957,스타벅스,용인동백DT점,경기도,용인시 기흥구,경기도 용인시 기흥구 어정로 102
164351,스타벅스,이천터미널점,경기도,이천시,경기도 이천시 중리천로 84
165834,스타벅스,남양주화도DT점,경기도,남양주시,경기도 남양주시 화도읍 수레로 1137
166931,스타벅스,,경기도,김포시,경기도 김포시 김포한강11로 288-24
167810,스타벅스,현대킨텍스점,경기도,고양시 일산서구,경기도 고양시 일산서구 호수로 817
172186,스타벅스,,경기도,포천시,경기도 포천시 이동면 장암2길 26-2
172541,스타벅스,판교알파돔시티점,경기도,성남시 분당구,경기도 성남시 분당구 판교역로 145
172872,스타벅스,파주운정이마트점,경기도,파주시,경기도 파주시 한울로 123
176815,스타벅스커피행신역,,경기도,고양시 덕양구,경기도 고양시 덕양구 충장로 14
177031,스타벅스,수원망포DT점,경기도,수원시,경기도 수원시 영통구 덕영대로 1467
189759,스타벅스,오산아이씨디티점,경기도,오산시,경기도 오산시 원동로 74
189788,스타벅스정자,정자점,경기도,성남시 분당구,경기도 성남시 분당구 정자일로 166
190737,스타벅스고양삼송점,고양삼송점,경기도,고양시 덕양구,경기도 고양시 덕양구 권율대로 893
196362,스타벅스,판교유스페이스점,경기도,성남시 분당구,경기도 성남시 분당구 대왕판교로 660
201151,스타벅스,판교하이펙스,경기도,성남시 분당구,경기도 성남시 분당구 판교역로 230
202462,스타벅스,,경기도,광주시,경기도 광주시 중앙로 133-1
202900,스타벅스,평촌호계점,경기도,안양시 동안구,경기도 안양시 동안구 평촌대로 123
204296,스타벅스,범계로데오점,경기도,안양시 동안구,경기도 안양시 동안구 평촌대로 223
207122,스타벅스분당정자,분당정자,경기도,성남시 분당구,경기도 성남시 분당구 성남대로 393
210893,스타벅스,킨텍스이마트점,경기도,고양시 일산서구,경기도 고양시 일산서구 한류월드로 407
210997,스타벅스,부천중동점,경기도,부천시,경기도 부천시 신흥로 161
213628,스타벅스,안양비산DT점,경기도,안양시 동안구,경기도 안양시 동안구 경수대로 821
216627,스타벅스,별내중앙로점,경기도,남양주시,경기도 남양주시 별내5로5번길 15
217896,스타벅스,산본역서부사거리점,경기도,군포시,경기도 군포시 번영로 485
220672,스타벅스판교에이치스퀘어,판교H스퀘어,경기도,성남시 분당구,경기도 성남시 분당구 판교역로 231
220865,스타벅스,파주야당DT점,경기도,파주시,경기도 파주시 경의로 966
228174,스타벅스평택험프리점,평택험프리점,경기도,평택시,경기도 평택시 팽성읍 안정순환로 43
228351,스타벅스,고양삼송점,경기도,고양시 덕양구,경기도 고양시 덕양구 권율대로 904
229406,스타벅스,화정,경기도,고양시 덕양구,경기도 고양시 덕양구 백양로 79
229780,스타벅스판교역,판교역,경기도,성남시 분당구,경기도 성남시 분당구 대왕판교로606번길 58
230218,스타벅스,평촌아크로타워점,경기도,안양시 동안구,경기도 안양시 동안구 시민대로 230
231455,스타벅스,광명소하점,경기도,광명시,경기도 광명시 금하로 464
232702,스타벅스,분당이마트점,경기도,성남시 분당구,경기도 성남시 분당구 불정로 134
233123,스타벅스,동탄역점,경기도,화성시,경기도 화성시 동탄대로 495
233227,스타벅스,안양역점,경기도,안양시 만안구,경기도 안양시 만안구 장내로149번길 53
233309,스타벅스,배곧신도시점,경기도,시흥시,경기도 시흥시 배곧전원로 12-7
234036,스타벅스,야탑터미널점,경기도,성남시 분당구,경기도 성남시 분당구 성남대로925번길 16
234274,스타벅스,판교브릿지타워점,경기도,성남시 분당구,경기도 성남시 분당구 판교로227번길 6
234958,스타벅스,수내점,경기도,성남시 분당구,경기도 성남시 분당구 황새울로 234
235031,스타벅스중동이마트,중동이마트,경기도,부천시,경기도 부천시 석천로 188
237830,스타벅스,하남미사,경기도,하남시,경기도 하남시 미사강변북로30번길 130
238992,스타벅스,광명소하디티점,경기도,광명시,경기도 광명시 오리로 363
239061,스타벅스,부천심곡DT점,경기도,부천시,경기도 부천시 부천로 97
239348,스타벅스,하남시청점,경기도,하남시,경기도 하남시 대청로 34
240031,스타벅스,,경기도,양주시,경기도 양주시 남면 개나리11길 1
240929,스타벅스,수원권선DT점,경기도,수원시 권선구,경기도 수원시 권선구 매송고색로 543
244351,스타벅스,,경기도,동두천시,경기도 동두천시 중앙로 348
246549,스타벅스,일산가구단지점,경기도,고양시 일산서구,경기도 고양시 일산서구 하이파크2로 67
250946,스타벅스,리버사이드팔당DT점,경기도,남양주시,경기도 남양주시 와부읍 경강로 770
252549,스타벅스,수원천천점,경기도,수원시 장안구,경기도 수원시 장안구 덕영대로535번길 46
258277,스타벅스,용인중부대로점,경기도,용인시,경기도 용인시 기흥구 중부대로 56
261059,스타벅스,수원KBSDT점,경기도,수원시 팔달구,경기도 수원시 팔달구 권광로 265
263249,스타벅스커피백석중앙로,,경기도,고양시 일산동구,경기도 고양시 일산동구 강송로 33
265098,스타벅스,,경기도,안성시,경기도 안성시 삼죽면 삼백로 10
272633,스타벅스,포천DT점,경기도,포천시,경기도 포천시 호국로 925
273458,스타벅스,구리인창점,경기도,구리시,경기도 구리시 건원대로 67
273692,스타벅스,이천사음DT점,경기도,이천시,경기도 이천시 경충대로 3045
273945,스타벅스,일산풍동DT점,경기도,고양시 일산동구,경기도 고양시 일산동구 백마로 475
281649,스타벅스,정자역점,경기도,성남시 분당구,경기도 성남시 분당구 성남대로343번길 12-2
284920,스타벅스안양호계DT,,경기도,안양시 동안구,경기도 안양시 동안구 엘에스로 27
285821,스타벅스,배곧아브뉴프랑점,경기도,시흥시,경기도 시흥시 서울대학로264번길 19
286073,스타벅스,별내점,경기도,남양주시,경기도 남양주시 별내중앙로 64
287688,스타벅스,시화로데오점,경기도,시흥시,경기도 시흥시 중심상가2길 20-5
291142,STARBUCKSCOFFEE,,경기도,성남시 분당구,경기도 성남시 분당구 판교역로192번길 14
291940,스타벅스,스타필드고양3F잇토피아점,경기도,고양시 덕양구,경기도 고양시 덕양구 고양대로 1955
296145,스타벅스,수원망포역점,경기도,수원시,경기도 수원시 영통구 영통로 195
303876,스타벅스,평내DT점,경기도,남양주시,경기도 남양주시 경춘로 1269
306304,스타벅스,양주고읍점,경기도,양주시,경기도 양주시 고읍남로 20
311202,스타벅스,시흥프리미엄아울렛3층점,경기도,시흥시,경기도 시흥시 서해안로 699
314339,스타벅스,수지풍덕천점,경기도,용인시 수지구,경기도 용인시 수지구 수지로296번길 51-11
317723,스타벅스,일산후곡점,경기도,고양시 일산서구,경기도 고양시 일산서구 일산로 541
319213,스타벅스신세계하남2F점,신세계하남2F점,경기도,하남시,경기도 하남시 미사대로 750
321467,스타벅스,킨텍스이마트점,경기도,고양시 일산서구,경기도 고양시 일산서구 킨텍스로 171
322034,스타벅스,스타필드위례1FR점,경기도,하남시,경기도 하남시 위례대로 200
322221,스타벅스,의정부예술의전당DT점,경기도,의정부시,경기도 의정부시 경의로 31
322411,스타벅스,광교역점,경기도,수원시 영통구,경기도 수원시 영통구 대학로 47
322412,스타벅스,여주DT점,경기도,여주시,경기도 여주시 세종로 358
322478,스타벅스,산본사거리점,경기도,군포시,경기도 군포시 고산로 701
323938,스타벅스,오산갈곶DT점,경기도,오산시,경기도 오산시 경기대로 50
324863,스타벅스,과천DT점,경기도,과천시,경기도 과천시 중앙로 277
325414,스타벅스,양주광사DT점,경기도,양주시,경기도 양주시 부흥로 1872
326359,스타벅스,일산가로수길R점,경기도,고양시 일산서구,경기도 고양시 일산서구 주엽로 80
326618,스타벅스,광명하안대로점,경기도,광명시,경기도 광명시 범안로 1036
326926,스타벅스,경기광주신현DT점,경기도,광주시,경기도 광주시 오포읍 태재로 37
326927,스타벅스,안성석정DT점,경기도,안성시,경기도 안성시 중앙로 308
326973,스타벅스,광교법조타운점,경기도,수원시 영통구,경기도 수원시 영통구 광교중앙로248번길 7-2
329602,스타벅스,동탄이마트점,경기도,화성시,경기도 화성시 동탄중앙로 376
329862,스타벅스,광교신대역점,경기도,용인시 수지구,경기도 용인시 수지구 광교마을로 41
330677,스타벅스,,경기도,안성시,경기도 안성시 일죽면 금일로 474
335781,스타벅스,동탄센트럴파크점,경기도,화성시,경기도 화성시 동탄지성로 104
341459,스타벅스,수원매산점,경기도,수원시 팔달구,경기도 수원시 팔달구 매산로 11
344264,스타벅스,송내역점,경기도,부천시,경기도 부천시 부일로 204
346817,스타벅스,,경기도,화성시,경기도 화성시 봉담읍 효행로 370-6
348666,스타벅스,수원이비스점,경기도,수원시 팔달구,경기도 수원시 팔달구 권광로 132
349315,스타벅스,안산문화광장점,경기도,안산시 단원구,경기도 안산시 단원구 광덕대로 154
351004,스타벅스,판교봇들마을점,경기도,성남시 분당구,경기도 성남시 분당구 판교로 372
352613,스타벅스서현골든프라자,,경기도,성남시 분당구,경기도 성남시 분당구 황새울로335번길 5
352900,스타벅스,용인죽전역R점,경기도,용인시 수지구,경기도 용인시 수지구 용구대로 2750
359442,스타벅스,,경기도,의정부시,경기도 의정부시 금신로 63
359443,스타벅스,동탄능동DT점,경기도,화성시,경기도 화성시 동탄지성로 203
359829,스타벅스,일산애니골DT점,경기도,고양시 일산동구,경기도 고양시 일산동구 무궁화로 294
363353,스타벅스,판교아비뉴프랑R점,경기도,성남시 분당구,경기도 성남시 분당구 동판교로177번길 25
364976,스타벅스,,경기도,고양시 덕양구,경기도 고양시 덕양구 화랑로 29-1
365369,스타벅스,북수원ICDT점,경기도,수원시 장안구,경기도 수원시 장안구 경수대로 1038
366432,스타벅스,구리돌다리점,경기도,구리시,경기도 구리시 검배로 5
370576,스타벅스파주금릉역,파주금릉역,경기도,파주시,경기도 파주시 금릉역로 84
371376,스타벅스,의정부민락점,경기도,의정부시,경기도 의정부시 천보로 68
372793,스타벅스,동국대일산병원점,경기도,고양시 일산동구,경기도 고양시 일산동구 동국로 27
374820,스타벅스,양주덕정역DT점,경기도,양주시,경기도 양주시 독바위로 35
376620,스타벅스,영통R점,경기도,수원시 영통구,경기도 수원시 영통구 덕영대로 1566
377558,스타벅스,공인중개사사무소,경기도,고양시 일산서구,경기도 고양시 일산서구 킨텍스로 240
382616,스타벅스,경기양평점,경기도,양평군,경기도 양평군 양평읍 시민로 75
390372,스타벅스,수지이마트점,경기도,용인시 수지구,경기도 용인시 수지구 수지로 203
390456,스타벅스,기흥역AKR점,경기도,용인시 기흥구,경기도 용인시 기흥구 기흥역로 63
